ce_id,ce_name,cmd_idx,japanese_text,vietnamese_translation
407,メインストーリー2-2,117,このあたりの地理なら分かりますよ。,
407,メインストーリー2-2,140,すげースタイルいいな。,
407,メインストーリー2-2,143,でも彼氏が一緒か……。,
407,メインストーリー2-2,146,羨ましいな～。,
407,メインストーリー2-2,178,当然まんざらでもありませんが。,
407,メインストーリー2-2,194,セラさんみたいな人とそういう風に見てもらえるのは光栄です。,
407,メインストーリー2-2,229,そ、そういうわけでは……！,
407,メインストーリー2-2,275,あぁ、ここにありました。,
407,メインストーリー2-2,304,どうして少し恥ずかしそうな顔をしているんですか？,
407,メインストーリー2-2,320,初心な反応をしてしまうところも可愛いですね。,
407,メインストーリー2-2,334,少しこの棚を物色させてもらいます。,
407,メインストーリー2-2,348,特性の違う商品がたくさん置かれています。,
407,メインストーリー2-2,362,治療に最適なものを探したかったので。,
407,メインストーリー2-2,376,しっかりと確認が必要ですね。,
407,メインストーリー2-2,392,あなたに合わせたものを厳選しなくては……。,
407,メインストーリー2-2,410,しかしこちらも……治療によって使い分けるのも良いでしょうか……。,
407,メインストーリー2-2,428,あなたは早漏なので今はまだ重要視せずとも良いでしょうか。,
407,メインストーリー2-2,442,ねっとりと絡みつくように治療するのも捨てがたいですね。,
407,メインストーリー2-2,456,勃起をさらに促して敏感にし、弄ぶのも良い治療ができそうです。,
407,メインストーリー2-2,477,少し前屈みになっているの、バレていますよ。,
407,メインストーリー2-2,504,今は我慢してくださいね。,
407,メインストーリー2-2,553,僕が勝手についてきただけですから。,
407,メインストーリー2-2,567,なら、ついて来てもらって良かった、と言うべきでしょうか。,
407,メインストーリー2-2,591,あんまりセラさんのことは聞けなかった）,
407,メインストーリー2-2,636,それは何に対しての感謝ですか？,
407,メインストーリー2-2,639,そのお礼です。,
407,メインストーリー2-2,642,強くなってきました。,
407,メインストーリー2-2,671,ですが、そうですね……。,
408,メインストーリー3-1,20,そろそろ違った内容で処置を行っていこうと思います。,
408,メインストーリー3-1,36,分かりますか？,
408,メインストーリー3-1,52,つまりそこが対モンスター娘における最大の弱点ということです。,
408,メインストーリー3-1,66,避けて通れない道と言えます。,
408,メインストーリー3-1,80,「先っぽばっかり集中応援治療」とさせていただきます。,
408,メインストーリー3-1,94,前回とは違った形で施術を行いたいと思います。,
408,メインストーリー3-1,115,よりおちんちんに血が集まりやすいのでは？,
408,メインストーリー3-1,132,効果てきめん、と言ったところでしょうか。,
408,メインストーリー3-1,147,ある程度手加減はしますよ。ある程度は、ですが。,
408,メインストーリー3-1,161,私に差し出していただいてよろしいでしょうか。,
409,メインストーリー3-2,45,今日もえっちなやつ欲しいのぉ？♡,
409,メインストーリー3-2,61,最近熱心に集めてるよねぇ、エロテクの本。,
409,メインストーリー3-2,77,おちんちんはよわよわな癖に生意気～♡,
409,メインストーリー3-2,96,冗談冗談！,
409,メインストーリー3-2,111,大目に見ちゃってよぉ。,
409,メインストーリー3-2,148,こんにちは！,
409,メインストーリー3-2,162,このお店にはよく来られるのですか？,
409,メインストーリー3-2,208,色々ウチで買ってたわけ？,
409,メインストーリー3-2,224,良かった～気になってるのがこの人じゃなくて♡,
409,メインストーリー3-2,260,離れてください。,
409,メインストーリー3-2,299,このくらいいつも通りでしょ？♡,
409,メインストーリー3-2,371,お兄さんはいっつもウチに買い物しに来てくれるんですよぉ？♡,
409,メインストーリー3-2,411,人間には見えませんが……。,
409,メインストーリー3-2,427,私サキュバスなんだ～♡,
409,メインストーリー3-2,441,その度にお兄さんが守ってくれるんだ♡,
409,メインストーリー3-2,459,浅～いところしか知らないあなたには分からないだろうけど♡,
409,メインストーリー3-2,488,人をたぶらかす本能までは抑えられていないようですね。,
409,メインストーリー3-2,504,排除します。,
409,メインストーリー3-2,522,ななな何ムキになってんのバッカじゃない？,
409,メインストーリー3-2,556,ヤバ！！,
409,メインストーリー3-2,576,浄化される！！,
409,メインストーリー3-2,579,セラさんも落ち着いて！,
409,メインストーリー3-2,593,天使としての仕事ですので。,
409,メインストーリー3-2,596,勘弁してあげてください！,
409,メインストーリー3-2,613,2対1とか天使ちゃんかわいそ～、ぷぷぷ～。,
409,メインストーリー3-2,628,冒険者の……あなたの最大の敵でしょう。,
409,メインストーリー3-2,645,それならば強硬手段に……。,
409,メインストーリー3-2,648,次何かしたら引き渡すんで！　ね！？,
409,メインストーリー3-2,662,今は見逃して差し上げます。,
409,メインストーリー3-2,676,絶対にあなたより私の方がこの方のことを好きですから。,
409,メインストーリー3-2,694,私は別に好きじゃないけど。,
409,メインストーリー3-2,713,あなたも挑発しないでください！,
409,メインストーリー3-2,742,行きましょう、サキュバスは危険です。,
409,メインストーリー3-2,777,分かりやすく切れてる。,
409,メインストーリー3-2,793,趣味悪っ。顔は悪くないけど愛想無さ過ぎ～。,
409,メインストーリー3-2,826,お兄さんの好みなんてどうでもいいけどさー、気を付けなよ？,
409,メインストーリー3-2,882,強制的に自分のつがいにしたやつらがいて禁止になったとか。,
409,メインストーリー3-2,896,人間の前じゃぴくりとも笑わないんだって。,
409,メインストーリー3-2,910,どんな目的があるんだろーね。,
409,メインストーリー3-2,924,そもそも、あの子って本当に天使なのかな？,
409,メインストーリー3-2,972,善良なサキュバスちゃんがアドバイスしてあげただけ♡,
409,メインストーリー3-2,997,そもそも私たちは一緒に来たわけではないですから。,
409,メインストーリー3-2,1011,危険だと判断したので連れ出すことにしたまでです。,
409,メインストーリー3-2,1042,それならいいんです。誘惑に屈していなくて安心しました。,
409,メインストーリー3-2,1056,アレが何をしでかすか分かりません。,
410,メインストーリー4-1,33,私は思います。,
410,メインストーリー4-1,47,やってみますか？,
410,メインストーリー4-1,105,この程度の誘惑に負けてはいけません。,
410,メインストーリー4-1,119,耐える治療です。,
410,メインストーリー4-1,146,中出しをぴゅっぴゅ～ってできるらぶらぶえっちです。,
410,メインストーリー4-1,160,絶対に誘惑に負けてはいけませんよ？,
410,メインストーリー4-1,175,とっても気持ちよく食べられてしまいますから……♡,
411,メインストーリー4-2,18,……あっ。,
411,メインストーリー4-2,36,すみません、はしたないところを見せてしまいました。,
411,メインストーリー4-2,54,あなた専属ナースとしてお恥ずかしい限りです。,
