file,entry_id,event_name,map_name,scene_type,speaker_clean,speaker_raw,original_jp,vietnamese
CommonEvents,310,アフターケア解放,アフターケア,18+_AfterCare,,,新たな\c[2]アフターケア\c[0]が解放された！,Mở khóa \c[2]Aftercare\c[0] mới!
CommonEvents,310,アフターケア解放,アフターケア,18+_AfterCare,,,新たな\c[2]アフターケア\c[0]が解放された！,Mở khóa \c[2]Aftercare\c[0] mới!
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,,,ある日のこと……。,Mở khóa \c[2]Aftercare\c[0] mới!
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,治療をこなした回数もそれなりに増えてきましたね。,Mở khóa \c[2]Aftercare\c[0] mới!
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,そろそろアフターケアを行う頃合いでしょうか。,Có lẽ đã đến lúc tiến hành Aftercare rồi nhỉ.
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,,\N[1],アフターケア？,Aftercare sao?
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"一見順調に見えて、実は隠された問題を孕んでいる……、
というのは世の常です。","Thoạt nhìn có vẻ thuận lợi, nhưng thực ra lại tiềm ẩn những vấn đề ẩn giấu...
đó là chuyện thường tình ở đời mà."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"もし私の知らない内にあなたに何かしら負担をかけているのなら
その原因を早急に取り除かなくてはなりません。","Nếu em vô tình gây ra gánh nặng nào đó cho anh mà không biết,
thì phải nhanh chóng loại bỏ nguyên nhân đó mới được."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,,\N[1],でも、負担なんて特には……。,"Nhưng mà, anh đâu cảm thấy có gánh nặng gì đâu..."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"あなた自身もストレスがかかっていることを
認識できていない可能性は十分にあります。","Rất có khả năng chính bản thân anh cũng chưa nhận ra
mình đang bị căng thẳng đấy."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"ですので、簡単なコミュニケーションを通して
あなたの心をケアできればと。","Vì vậy, em muốn thông qua những cuộc trò chuyện đơn giản
để chăm sóc cho tâm trí của anh."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"ただ世間話をするだけで構いませんし、
疲れを自覚しているなら遠慮なく私に甘えてください。","Chỉ cần trò chuyện tán gẫu là được rồi,
và nếu thấy mệt mỏi thì đừng ngại làm nũng với em nhé."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"……必要であれば、えっちな癒し方も
してさしあげられますので。","...Nếu cần, em cũng có thể
dùng cách chữa lành dâm mát cho anh đấy."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"なお、アフターケアの最中の様子は治療の参考のために
魔法で録画させていただきますのでご了承ください。","Ngoài ra, biểu cảm của anh trong lúc Aftercare sẽ được em dùng phép ghi hình lại
để làm tài liệu tham khảo trị liệu, xin anh hãy thông cảm nhé."
CommonEvents,364,アフターケア導入初回,アフターケア,18+_AfterCare,セラ,\C[4]セラ,それでは、始めていきましょうか。,"Vậy thì, chúng ta bắt đầu thôi nhỉ."
CommonEvents,365,アフターケア導入,アフターケア,18+_AfterCare,セラ,\C[4]セラ,"アフターケアのお時間です。
まずはお話をしてリラックスしましょう。","Đã đến giờ Aftercare rồi.
Trước tiên hãy trò chuyện để thư giãn nhé."
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,,ある日のこと……。,Vào một ngày nọ...
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,\N[1],"（今からアフターケアをしてもらう約束だったけど、
セラさん出かけて帰ってこないな……）","(Đã hẹn bây giờ sẽ được Aftercare,
mà chị Sera ra ngoài chưa thấy về...)"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,へ～、ここが天使ちゃんのクリニックなんだ～。,"Hê~, đây là phòng khám của cô em Thiên Sứ sao~"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,\N[1],"えっ！？
なんであなたがここに！？","Éc!?
Sao cô lại ở đây!?"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"いっつも私の前でここの話してるから、
気になって来ちゃった☆","Lần nào anh cũng nhắc về chỗ này trước mặt em,
nên em tò mò mò đến xem thử nè☆"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"で、何？
今から「チリョー」してもらう予定なの？","Rồi sao? Trông anh sắp sửa
được ""trị liệu"" đúng không?"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,\N[1],"いや、治療のアフターケアで色々お喋りしたり、
癒してもらったりする、みたいな感じですけど……。","Không phải, chỉ là Aftercare sau trị liệu để trò chuyện,
với cả được thư giãn thôi mà..."
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"うわ～、そんなことまでしてもらってるんだ。
お兄さん、甘えん坊で恥ずかしー♡　くすくす♡","U oa~, được cưng nựng đến mức đó cơ đấy.
Anh trai à, lớn rồi mà còn thích làm nũng xấu hổ quá đi♡ Hi hi♡"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"でも天使ちゃん今はいないみたいだね。
ほったらかしにされてかわいそ～。","Nhưng mà cô em Thiên Sứ có vẻ không có ở đây rồi.
Bị bỏ rơi tội nghiệp chưa kìa~"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"あ！　じゃあ、そのアフターケアとかいうやつ、
代わりに私がやってあげよっか？♡","Á! Hay là cái gọi là Aftercare đó,
để em làm thay cho nhé?♡"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,\N[1],"は、はい！？
なんでですか！","H-Hả!?
Sao lại thế được!"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,いいじゃん、どうせ暇なんでしょ？,"Đâu có sao, dù gì anh cũng đang rảnh mà đúng không?"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"それに、サキュバスちゃんのえっちな癒しで
スッキリしてみたいでしょ？♡","Với lại, anh cũng muốn thử cảm giác thư giãn dâm mát
của Succubus xem sướng thế nào đúng không?♡"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,,\N[1],……っ。,... ah.
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"あー、やらしー顔になった♡
この欲しがりさんめ♡","A~, mặt dâm ra rồi kìa♡
Đúng là cái đồ thèm khát này♡"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"ほら、いつも天使ちゃんとえっちなことしてる部屋に
早く案内してよ♡","Nào, mau dẫn em vào căn phòng
mà anh hay làm chuyện dâm đục với cô em Thiên Sứ đi nào♡"
CommonEvents,366,アフターケア5導入初回,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"好きな人との愛の巣で、他の女の子と
いちゃいちゃしちゃお……？♡","Ngay tại tổ ấm tình yêu với người mình thích,
anh lại đi âu yếm với một cô gái khác... nhỉ?♡"
CommonEvents,367,アフターケア5導入,アフターケア5,18+_AfterCare,サキュバス,\C[5]サキュバス,"好きな人との愛の巣で、他の女の子と
いちゃいちゃしちゃお……？♡","Ngay tại tổ ấm tình yêu với người mình thích,
anh lại đi âu yếm với một cô gái khác... nhỉ?♡"
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"私が治療中に何を考えているのか
知りたいんですか？","Anh muốn biết em đang suy nghĩ điều gì
trong lúc trị liệu sao?"
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"……なるほど。私に呆れられていないか
不安なんですね。","...Ra là vậy. Anh đang lo lắng
vì sợ em chán nản anh đúng không."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"ご心配なさらず。私は一貫して
あなたのことを可愛いと思っています。","Xin anh đừng lo lắng. Trước sau như một,
em vẫn luôn thấy anh rất đáng yêu."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"時折刺々しい言葉を使用することもありますが、
全て好意の裏返しです。","Đôi khi em có dùng những lời lẽ nặng nề,
nhưng tất cả đều là vì em có tình cảm với anh đấy."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"できればもっと恥ずかしい姿を
私に見せて欲しいくらいですが……。","Nếu được, em còn muốn anh cho em xem
nhiều dáng vẻ xấu hổ hơn nữa cơ..."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"はい。でなければアフターケアの意味が
ありませんので。","Vâng. Nếu không thì việc Aftercare
sẽ chẳng còn ý nghĩa gì nữa."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"とはいえ心を開くには時間がかかるでしょうから、
まずは私の方からきっかけを作りましょう。","Dù vậy, chắc sẽ mất thời gian để anh mở lòng,
nên trước tiên em sẽ tạo cơ hội nhé."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"頭、なでなでしてあげます。
よしよし。","Để em xoa đầu cho anh nhé.
Ngoan ngoan."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"今は警戒しなくて大丈夫ですよ。
ここにはあなたと優しいナースさんしかいませんから。","Bây giờ anh không cần phải cảnh giác đâu.
Vì ở đây chỉ có anh và cô y tá dịu dàng thôi mà."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"……少し頬がほころびましたね。
良かったです。","...Má anh hơi ửng hồng rồi kìa.
Tốt quá rồi."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"私のことをSだと思うのですか？
それは治療で意地悪をしているからでしょうか。","Anh nghĩ em là M sao? Hay là S?
Có phải vì em hay trêu chọc anh lúc trị liệu không."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"……まぁ、SかMかで言えば、Sですが……。
あなたが可愛い反応をするせいですよ？","...Mặc dù nếu nói về S hay M, em là S thật...
Nhưng đó là tại phản ứng của anh quá đáng yêu đấy nhé?"
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"例えば、そうですね。
軽くあなたの乳首をかりかりとしてみると……。","Ví dụ như thế này nhé.
Nếu em dùng ngón tay gãi nhẹ vào đầu ngực anh..."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"はい、身体が震えてしまいましたね。
そういう反応が私をSにさせているんですよ。","Đó, cơ thể anh đã run bắn lên rồi kìa.
Chính những phản ứng như vậy đã biến em thành S đấy."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"……だめとは言っていません。
私になら、そういった面を見せても良いです。","...Em đâu có bảo là không được đâu.
Nếu là với em, anh cứ thoải mái bộc lộ mặt đó ra."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"だって、可愛いですから。
ふふ。","Bởi vì, anh đáng yêu lắm.
Hì hì."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"あぁ、あなたと一緒に買いに行ったローションですか？
もちろん用意していますよ。","À, chai gel bôi trơn anh cùng đi mua với em đó sao?
Tất nhiên là em đã chuẩn bị sẵn rồi."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"ちょうどこの後使おうと思っていたんです。
……一足先に味見してしまいますか？","Em đang định dùng nó ngay sau đây này.
...Anh có muốn nếm thử trước một chút không?"
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"おちんちんに塗り広げるように、
にゅこにゅこちこちこ……。","Xoa đều gel lên con cu của anh,
sột soạt, sột soạt..."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"いかがでしょうか？
あなた好みの粘度ではないですか？","Anh thấy thế nào?
Độ trơn này đúng gu của anh đúng không?"
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"ふむ。おちんちんのヒクつきを見るに、
お気に召したようですね。","Hừm. Nhìn con cu anh giật giật thế kia,
có vẻ như anh thích lắm rồi nhỉ."
CommonEvents,368,アフターケア1-1,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"あなたが私に心から甘えられるよう、
私の膝の上で癒してあげますね。","Để anh có thể tự do làm nũng với em từ tận đáy lòng,
em sẽ chữa lành cho anh ngay trên đùi em nhé."
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"良い子、良い子……。
どうですか？　心地良いですか？","Ngoan nào, ngoan nào...
Thế nào? Anh thấy dễ chịu không?"
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,頭を撫でられると安心しますよね。,Được xoa đầu thế này cảm giác an tâm lắm đúng không.
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"男の人は中々頭を撫でてもらう機会がないでしょうから、
その分私がたくさん撫でてあげます。","Con trai chắc ít khi có cơ hội được xoa đầu như thế này,
nên em sẽ xoa cho anh thật nhiều."
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"眠りに落ちたくなるほど優しく、
よしよし、と……。","Dịu dàng đến mức khiến anh muốn thiếp đi,
ngoan ngoan nào..."
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"ふふ……眠るどころか、おちんちんが
ますます硬くなってきました。",Em sẽ tiếp tục xoa đầu cho anh nhé.
CommonEvents,369,アフターケア1-2,アフターケア1,18+_AfterCare,セラ,\C[4]セラ,"ん……っ♡
元気よく吸い付いていますね。",Trước đây đã từng có ai xoa đầu anh dịu dàng thế này chưa?
